25.348644
0.821703
78.940719
93.448231
8.557775
42.867953
58.198242
2.453167
40.355651
74.700496
17.197872
12.193579
56.352569
23.198674
15.402002
5.404338
6.602930
52.798533
13.750950
69.846266
21.094816
54.546736
19.100810
82.842423
7.605682
76.900808
47.253742
9.595177
45.150783
72.363064
32.499480
62.406894
37.683140
95.942487
10.796600
49.192072
80.958005
98.616123
60.178951
67.243499
30.049655
3.998567
88.864348
86.697536
27.649248
51.052874
64.752755
35.055430
91.102817
84.692249
